ID,año,subsector,categoria_generador,categoria_residuo,tipo_residuo,generacion_estimada,estado_etiqueta
3,2019,petrolífero,microgenerador,líquidos de proceso,otros,0.0,Baja California Sur
3,2019,petrolífero,microgenerador,lodos,lodos,0.2,Baja California Sur
3,2019,petrolífero,microgenerador,lodos,lodos,0.0,Baja California Sur
3,2019,petrolífero,microgenerador,sólidos,sólidos contaminados,0.02,Baja California Sur
3,2019,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.0,Baja California Sur
3,2019,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.0,Baja California Sur
3,2019,petrolífero,pequeño generador,líquidos de proceso,otros,0.0,Baja California Sur
3,2019,petrolífero,pequeño generador,lodos,lodos,0.0,Baja California Sur
3,2019,petrolífero,pequeño generador,pinturas y productos relacionados,pinturas y productos relacionados,0.0,Baja California Sur
3,2019,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.0,Baja California Sur
3,2019,petrolífero,pequeño generador,sólidos,filtros contaminados,0.0,Baja California Sur
3,2019,petrolífero,pequeño generador,sólidos,otros,0.0,Baja California Sur
3,2019,petrolífero,pequeño generador,solventes,solventes,0.0,Baja California Sur
3,2020,petrolífero,microgenerador,aceites lubricantes,aceites gastados,0.2799,Baja California Sur
3,2020,petrolífero,microgenerador,líquidos de proceso,agua contaminada,0.12,Baja California Sur
3,2020,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.02,Baja California Sur
3,2020,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.225,Baja California Sur
3,2020,petrolífero,microgenerador,lámparas fluorescentes,otros,0.004,Baja California Sur
3,2020,petrolífero,microgenerador,lodos,lodos,0.5528,Baja California Sur
3,2020,petrolífero,microgenerador,sólidos,sólidos contaminados,0.7883,Baja California Sur
3,2020,petrolífero,pequeño generador,aceites hidráulicos,aceites gastados,5.1,Baja California Sur
3,2020,petrolífero,pequeño generador,aceites lubricantes,aceites gastados,7.45,Baja California Sur
3,2020,petrolífero,pequeño generador,líquidos de proceso,agua contaminada,100.5,Baja California Sur
3,2020,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.271,Baja California Sur
3,2020,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,2.21,Baja California Sur
3,2020,petrolífero,pequeño generador,lámparas fluorescentes,otros,0.07,Baja California Sur
3,2020,petrolífero,pequeño generador,lodos,lodos,18.0,Baja California Sur
3,2020,petrolífero,pequeño generador,sólidos,sólidos contaminados,18.032,Baja California Sur
3,2021,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.28,Baja California Sur
3,2021,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.02,Baja California Sur
3,2021,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.23,Baja California Sur
3,2021,petrolífero,microgenerador,otros,agua contaminada,0.12,Baja California Sur
3,2021,petrolífero,microgenerador,sólidos,sólidos contaminados,0.79,Baja California Sur
3,2021,petrolífero,microgenerador,sólidos,otros,0.0,Baja California Sur
3,2021,petrolífero,microgenerador,lodos,lodos,0.55,Baja California Sur
3,2021,petrolífero,pequeño generador,aceites gastados,aceites hidráulicos,5.1,Baja California Sur
3,2021,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,7.45,Baja California Sur
3,2021,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.27,Baja California Sur
3,2021,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,2.21,Baja California Sur
3,2021,petrolífero,pequeño generador,otros,agua contaminada,100.5,Baja California Sur
3,2021,petrolífero,pequeño generador,sólidos,sólidos contaminados,18.03,Baja California Sur
3,2021,petrolífero,pequeño generador,sólidos,otros,0.07,Baja California Sur
3,2021,petrolífero,pequeño generador,lodos,lodos,18.0,Baja California Sur
3,2022,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.08,Baja California Sur
3,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.2,Baja California Sur
3,2022,petrolífero,microgenerador,sólidos,otros,0.1,Baja California Sur
3,2022,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.06,Baja California Sur
3,2022,petrolífero,pequeño generador,lodos,lodos,1.02,Baja California Sur
3,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.74,Baja California Sur
3,2023,petrolífero,microgenerador,lodos,lodos,0.02,Baja California Sur
3,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.01,Baja California Sur
3,2023,petrolífero,microgenerador,lodos,lodos,0.02,Baja California Sur
3,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.01,Baja California Sur
3,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,1.5,Baja California Sur
3,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,3.04,Baja California Sur
3,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,22.26,Baja California Sur
3,2023,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.02,Baja California Sur
3,2023,petrolífero,microgenerador,agua contaminada,agua contaminada,0.02,Baja California Sur
3,2023,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.08,Baja California Sur
3,2023,petrolífero,microgenerador,lodos,lodos,0.05,Baja California Sur
3,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.27,Baja California Sur
3,2023,petrolífero,microgenerador,sólidos,otros,0.0,Baja California Sur
3,2023,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.4,Baja California Sur
3,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.25,Baja California Sur
4,2017,petróleo y petroquímica,gran generador,lodos,lodos,2.0,Campeche
4,2017,petrolero,microgenerador,aceites gastados,aceites lubricantes,0.1,Campeche
4,2017,petrolero,microgenerador,líquidos de proceso,agua contaminada,0.1,Campeche
4,2017,petrolero,microgenerador,lodos aceitosos,residuos de hidrocarburos,0.25,Campeche
4,2017,petrolero,microgenerador,sólidos,sólidos contaminados,0.19,Campeche
4,2017,petrolero,pequeño generador,lodos aceitosos,lodos,0.4,Campeche
4,2017,petrolero,pequeño generador,material textil,sólidos contaminados,0.04,Campeche
4,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,0.04,Campeche
4,2017,petrolero,gran generador,aceites gastados,aceites lubricantes,30.0,Campeche
4,2017,petrolero,gran generador,baterías y pilas,baterías y pilas,1.0,Campeche
4,2017,petrolero,gran generador,biológico infeccioso,biológico infeccioso,0.1,Campeche
4,2017,petrolero,gran generador,residuos de hidrocarburos,sin datos,5.0,Campeche
4,2017,petrolero,gran generador,líquidos de proceso,agua contaminada,20.0,Campeche
4,2017,petrolero,gran generador,lodos aceitosos,sin datos,50.0,Campeche
4,2017,petrolero,gran generador,material textil,sólidos contaminados,15.0,Campeche
4,2017,petrolero,gran generador,productos químicos caducos,sin datos,5.0,Campeche
4,2017,petrolero,gran generador,pinturas y productos relacionados,sin datos,10.0,Campeche
4,2017,petrolero,gran generador,sólidos,otros,1.0,Campeche
4,2017,petrolero,gran generador,sólidos,sólidos contaminados,4500.0,Campeche
4,2017,petrolero,gran generador,otros,sin datos,5.0,Campeche
4,2017,petróleo y petroquímica,gran generador,aceites gastados,aceites lubricantes,1.0,Campeche
4,2017,petróleo y petroquímica,gran generador,baterías y pilas,baterías y pilas,1.0,Campeche
4,2017,petróleo y petroquímica,gran generador,lodos,lodos,8.0,Campeche
4,2017,petróleo y petroquímica,gran generador,pinturas y productos relacionados,pinturas y productos relacionados,0.5,Campeche
4,2017,petróleo y petroquímica,gran generador,sólidos,sólidos contaminados,0.5,Campeche
4,2017,petróleo y petroquímica,gran generador,sólidos,sólidos contaminados,1.0,Campeche
4,2017,petróleo y petroquímica,gran generador,sólidos,otros,0.2,Campeche
4,2017,petrolero,gran generador,biológico infeccioso,biológico infeccioso,0.1,Campeche
4,2017,petrolero,gran generador,solventes,solventes,0.1,Campeche
4,2018,petrolífero,microgenerador,lodos contaminados con hidrocarburos,lodos contaminados con hidrocarburos,0.36,Campeche
4,2018,petrolífero,microgenerador,sólidos contaminados,sólidos contaminados,0.36,Campeche
4,2018,petrolífero,pequeño generador,aceites gastados,aceites gastados,1.52,Campeche
4,2018,petrolífero,pequeño generador,baterías alcalinas,baterías y pilas,0.0,Campeche
4,2018,petrolífero,pequeño generador,filtros contaminados,filtros contaminados,0.28,Campeche
4,2018,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.03,Campeche
4,2018,petrolífero,pequeño generador,lámparas fluorescentes,otros,0.03,Campeche
4,2018,petrolífero,pequeño generador,líquidos de proceso,sustancias corrosivas,0.35,Campeche
4,2018,petrolífero,pequeño generador,líquidos de proceso,agua contaminada,7.0,Campeche
4,2018,petrolífero,pequeño generador,lodos contaminados con hidrocarburos,lodos contaminados con hidrocarburos,16.76,Campeche
4,2018,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Campeche
4,2018,petrolífero,pequeño generador,sólidos contaminados,sólidos contaminados,2.44,Campeche
4,2018,petrolífero,pequeño generador,solventes,solventes,0.61,Campeche
4,2019,petrolífero,microgenerador,lodos,lodos,0.0,Campeche
4,2019,petrolífero,microgenerador,sólidos,sólidos contaminados,0.0,Campeche
4,2019,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.0,Campeche
4,2019,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Campeche
4,2019,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Campeche
4,2019,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.0,Campeche
4,2019,petrolífero,pequeño generador,líquidos de proceso,sustancias corrosivas,0.0,Campeche
4,2019,petrolífero,pequeño generador,líquidos de proceso,otros,0.0,Campeche
4,2019,petrolífero,pequeño generador,lodos,lodos,0.0,Campeche
4,2019,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.0,Campeche
4,2019,petrolífero,pequeño generador,sólidos,filtros contaminados,0.0,Campeche
4,2019,petrolífero,pequeño generador,sólidos,otros,0.0,Campeche
4,2019,petrolífero,pequeño generador,solventes,solventes,0.0,Campeche
4,2020,petrolífero,microgenerador,aceites lubricantes,aceites gastados,0.24,Campeche
4,2020,petrolífero,microgenerador,líquidos de proceso,agua contaminada,0.14,Campeche
4,2020,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.003,Campeche
4,2020,petrolífero,microgenerador,lámparas fluorescentes,otros,0.003,Campeche
4,2020,petrolífero,microgenerador,lodos,lodos,1.347,Campeche
4,2020,petrolífero,microgenerador,sólidos,sólidos contaminados,1.109,Campeche
4,2020,petrolífero,pequeño generador,aceites lubricantes,aceites gastados,5.172,Campeche
4,2020,petrolífero,pequeño generador,líquidos de proceso,agua contaminada,3.1,Campeche
4,2020,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.006,Campeche
4,2020,petrolífero,pequeño generador,lámparas fluorescentes,otros,0.01,Campeche
4,2020,petrolífero,pequeño generador,lodos,lodos,2.315,Campeche
4,2020,petrolífero,pequeño generador,sólidos,sólidos contaminados,3.99,Campeche
4,2021,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.24,Campeche
4,2021,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.0,Campeche
4,2021,petrolífero,microgenerador,otros,agua contaminada,0.14,Campeche
4,2021,petrolífero,microgenerador,sólidos,sólidos contaminados,1.11,Campeche
4,2021,petrolífero,microgenerador,sólidos,otros,0.0,Campeche
4,2021,petrolífero,microgenerador,lodos,lodos,1.35,Campeche
4,2021,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,5.17,Campeche
4,2021,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.01,Campeche
4,2021,petrolífero,pequeño generador,otros,agua contaminada,3.1,Campeche
4,2021,petrolífero,pequeño generador,sólidos,sólidos contaminados,3.99,Campeche
4,2021,petrolífero,pequeño generador,sólidos,otros,0.01,Campeche
4,2021,petrolífero,pequeño generador,lodos,lodos,2.32,Campeche
4,2022,petrolífero,microgenerador,lodos,lodos,0.28,Campeche
4,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.07,Campeche
4,2022,petrolero,gran generador,biológico infeccioso,biológico infeccioso,0.01,Campeche
4,2022,petrolero,gran generador,lodos,lodos,66.0,Campeche
4,2022,petrolero,gran generador,otros,sólidos contaminados,0.01,Campeche
4,2022,petrolero,gran generador,sólidos,sólidos contaminados,0.06,Campeche
4,2022,petrolero,gran generador,sólidos,sólidos contaminados,0.03,Campeche
4,2022,petrolero,gran generador,sólidos,sólidos contaminados,14.04,Campeche
4,2022,petrolero,gran generador,sólidos,sólidos contaminados,3.4,Campeche
4,2022,petrolero,gran generador,sólidos,sólidos contaminados,9.28,Campeche
4,2022,petrolero,gran generador,sólidos,sólidos contaminados,0.7,Campeche
4,2022,petrolero,gran generador,solventes,otros,0.31,Campeche
4,2022,petrolero,gran generador,sustancias corrosivas,acidos,0.01,Campeche
4,2022,petrolero,gran generador,sustancias corrosivas,sustancias corrosivas,0.01,Campeche
4,2022,petrolífero,microgenerador,lodos,lodos,0.2,Campeche
4,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.2,Campeche
4,2022,petrolero,microgenerador,lodos,lodos,0.18,Campeche
4,2022,petrolero,microgenerador,sólidos,sólidos contaminados,0.01,Campeche
4,2023,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.05,Campeche
4,2023,petrolífero,pequeño generador,lodos,lodos,0.32,Campeche
4,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.05,Campeche
4,2023,petrolífero,microgenerador,lodos,lodos,0.13,Campeche
4,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.05,Campeche
4,2023,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.06,Campeche
4,2023,petrolífero,pequeño generador,agua contaminada,agua contaminada,1.6,Campeche
4,2023,petrolífero,pequeño generador,lodos,lodos,1.37,Campeche
4,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,1.39,Campeche
4,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,3.76,Campeche
4,2023,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.01,Campeche
